BS_RSRP,BS_SINR
-81.40111540330032,4.201608542167477
-79.8133583749056,8.938086240031772
-75.54072187130897,10.408669037112247
-78.72445020538325,9.439636680060332
-77.5545299578416,11.002886226332713
-79.0741313388315,7.411021935861163
-74.94183262444338,12.485280212753008
-77.1408700239228,10.816767337180558
-77.5830120756158,10.438753711470596
-78.79005165364819,8.541422730990089
-74.64097515834425,11.128076973390266
-76.02487242526387,10.653363144001698
-75.83185199225402,9.345607098499475
-73.92634510978783,12.008037214207079
-76.98705087981779,7.7917723227066835
-76.71591937721968,7.425513775323673
-71.9662318228318,14.169085682749873
-70.07532017792009,15.422292821631732
-69.99775598562405,15.751406379063953
-73.8417696932942,12.52808312584971
-72.28070526314497,12.401286827964135
-70.52036587636267,16.055210947743973
-71.57349135971596,15.365165012813645
-70.73680010866191,14.36747452852449
-71.04660067542655,14.968582509536752
-71.96126042389739,13.638300809157375
-68.6270607391044,18.122689360927055
-69.10083545329194,16.668706447666175
-66.5228272578137,18.951930650976838
-68.14017783193648,17.121148473647143
-66.99902605258174,18.745642919470885
-66.25373583318931,20.383367613621736
-61.71499075786363,23.426742795784158
-65.00066164128239,20.62838304133654
-64.31117808819292,20.708610821990163
-63.67633284778104,22.693560816724208
-58.12595149511384,26.45695282546507
-62.334436408816345,23.103784712917346
-57.81700852185128,28.20077158232018
-54.21844148491142,30.66601538876928
-54.725949722338555,30.48639512702135
-54.66736505944469,30.77301857890664
-53.566931262476444,31.985648992035827
-51.722905638132175,32.11716081751446
-50.22750609456703,34.615612295463045
-47.37933828739418,36.957387281494675
-41.99453804324477,43.48102278096487
-44.26857166344519,41.45648525619197
-41.13907079410545,44.276257636570094
-43.00511563912596,40.66758166395644
-42.75920364214814,43.94479792612826
-40.45754971805721,44.69096636763767
-38.87041035985965,46.32556589823656
-45.71957596983556,39.995507664581254
-45.52667203885672,37.407487179708056
-51.587797682647675,31.995789973546273
-48.36851073767173,35.75947579173537
-54.14612909344784,32.145880659647055
-50.31723973472572,33.25592501740826
-53.69019633894625,29.522350874113947
-57.69759073770285,25.968074420408676
-56.90536078454102,27.646587285869018
-54.05510189119835,30.17509717634557
-60.02149990447913,24.044745884798658
-58.696287737590836,25.086113588929763
-62.31756024021284,20.99034596052566
-62.95719803780156,18.68916889443868
-61.969032490010704,23.24993428697681
-66.10012110566504,16.551542693795703
-61.9856213231332,22.44936300325568
-63.56682677073643,20.416613028959503
-67.68214382455407,15.920084024848286
-68.15963228107984,15.8761500507967
-71.88608191371031,11.465041676463809
-68.2403324802764,17.254634797976944
-67.63547647603514,15.137337356054948
-70.75413627691647,12.715815486248358
-72.09871421140755,11.580347215661979
-65.81084795342828,15.421013209633848
-70.0263697062245,13.680142860882743
-72.94971469365095,8.495128579167895
-71.93828526340708,10.268510464494101
-71.70999821502751,11.881884733623625
-75.20830312163315,4.26961444997604
-74.9775650455662,6.466305119250364
-78.11382935018595,2.9771672005884406
-77.48750743807972,3.0083224757029288
-78.5127911343023,3.045324333367036
-74.0916643988835,8.51091664429961
-73.02865400997356,7.997689189388235
-76.43388749685721,4.394965349460604
-78.29930957912116,3.149700489414383
-77.68457063291794,1.3075666501403596
-79.31289490193691,0.028094176703194466
-79.76563405874651,0.57586355852224
-79.54295924414,0.24937853697378845
-77.87513109743867,1.5155125161628833
-80.27382447604386,0.16201456849627532
-79.27730395717373,2.8575042131525423
-82.22867356534441,-3.4557532489705665
-83.34962232279135,-6.962015525565909
-80.68413753240003,-3.0213577537150185
-81.8249138957629,-3.675852015845467
-85.81001841514971,-10.035504991324993
-82.64464189049697,-3.5045398235797753
-79.96363925767278,-1.2915007631282855
-79.88362621070434,-2.181015113391794
-83.099206122816,-6.262428705139284
-83.9600098820053,-5.293324458985192
-84.44487902835262,-8.72075213835507
-81.97394393019094,-7.217157236205888
-79.99244677045462,-0.706279676198241
-82.78141299718267,-6.207570349949468
-84.01257528288708,-7.693860206448589
-81.01930806793887,-7.7435151558200666
-88.77762589535841,-13.903119779842154
-83.61647253182076,-9.313208916414887
-86.02668678530586,-16.0024392235142
-84.74603555868723,-14.543337886107953
-85.52818202505284,-11.73528827314394
-86.62313012429382,-13.846745802605822
-87.17087463965088,-9.106186749879331
-84.70822348575685,-15.269042691249915
-73.06504544406766,9.605734313378925
-70.89529720181685,11.311651588298426
-70.66928626998437,11.55479673694792
-69.48205833028192,11.971200712331086
-71.25715485361545,13.21514166846014
-67.95741243514064,15.057623799545931
-67.92520565661816,13.584756932828126
-65.84007180823568,16.61540229681507
-67.15236468622773,14.931260380931082
-65.52094582369142,16.488134036416348
-66.47322793093582,14.69178258128921
-61.66372169800978,22.51074584450151
-63.83757474903845,19.991417823324632
-59.8993548986067,23.806841130971872
-61.01866674970927,23.046553343312283
-60.568790493732365,21.74110937268104
-59.658380368248075,23.609702769930976
-59.622958787089175,23.38211512354501
-56.47985906752227,25.87234688776459
-55.663515200446525,26.879133943832556
-55.31329896788418,29.674745137823884
-56.34352729375837,26.955338401875757
-51.50639546652003,31.803681299746778
-47.560073146847444,36.53908953106695
-44.7910232856149,37.434690797155874
-43.4182136369259,39.39570882889192
-41.40059079479268,41.92901933035307
-43.6602543127469,38.39883869021914
-41.42561538205604,41.363245884369775
-45.076140127334796,37.61542611521624
-42.22511713208738,41.15278552002281
-42.749306922142495,40.199871838492854
-46.617544799893935,36.005765440550825
-45.901320427141926,36.79117105622569
-46.88660001097645,36.467231227721676
-48.743271243494405,33.43079025940058
-47.16716209226951,36.726261524436396
-56.108228097723995,26.15233260748346
-55.642381812499664,26.523277550471697
-55.65063956774783,27.871051211009718
-61.610480666629755,22.5375053622411
-58.43643320822113,24.879408093042077
-58.9680229115943,23.316433194999078
-59.95195959563769,23.440568694456513
-64.03705126978667,18.353640094421255
-66.90031078714136,15.826121627183303
-64.74549116356488,16.574093011323832
-65.00233392848668,18.56455213671504
-63.09304669387734,21.580205634253453
-67.05063324876276,15.890220591244937
-66.64497387509084,15.80319024069928
-66.66947268349067,15.30424482188409
-69.49305194005551,13.973365984284312
-69.52662347550013,12.817107549960792
-69.88687136856166,13.11434420724593
-73.68439689320401,9.738155077640885
-71.7822351831021,8.950107698030195
-69.64672575558035,12.62521047275012
-70.9223584267115,11.610589041066412
-71.96550733615597,8.7530476629966
-78.1721911559296,2.904521637814565
-71.91865064445615,10.785577038356774
-76.99942546579678,4.021097260465159
-75.02297088437852,6.03111745003171
-76.0875163352405,4.715886587121247
-75.98881481747068,4.804527977474924
-72.97180912100626,9.479492673711164
-72.00017423357035,8.111426341747068
-73.79292953905671,5.502793764903804
-76.41246754519378,2.4253157953252433
-78.25863974599073,2.6335940200900705
-77.31744952128398,3.202286961233795
-77.54038000985034,2.302927596522342
-79.49260015575652,0.5375804195489736
-78.96601841135463,-0.22372680641106313
-77.78541974925812,1.708290251538806
-80.91088116526349,-1.2028397416539625
-75.78137096104633,2.8329501214001915
-81.6098260961409,-0.02000178972283812
-81.2556874779902,-2.6796738572201715
-82.04935034543155,-1.3699640545727607
-79.39795800848727,-3.63854599377369
-80.56871280863867,-0.787541364690731
-81.08966256292068,-3.475579960853292
-81.31459075624596,-4.912714332286384
-83.21616640719387,-7.653091644468734
-86.95929471442928,-10.286441734021661
-81.44227405099406,-8.646008728730322
-82.7999453563734,-7.591385588017362
-83.96817612799445,-7.366512212436426
-84.58068109883035,-6.533462890644036
-85.51039040584129,-9.661502512623798
-87.4280132979297,-14.209271141003148
-84.02243029865357,-13.36259630597057
-88.20873694111216,-16.57728760132556
-86.03732111151407,-14.873218360673008
-85.41277717810937,-13.752540843331788
-86.29804889673781,-11.757579474993829
-85.4782030328437,-19.721750550846547
-87.87646091647409,-18.045252511492762
-89.66770655971796,-17.077379649203525
-71.62981552105252,10.516225055138417
-71.69294459598791,11.057335795901393
-66.89787135885707,12.747465470637787
-68.56502130088148,12.995944121329249
-69.72478299833912,11.769354852113175
-68.64457740268712,12.223433085955085
-68.62775535606444,14.304639703160529
-68.16842029172017,15.258026222304943
-59.99548041679023,23.06609057627963
-64.96694446819792,18.3765679292784
-64.32499462117333,18.523034883242893
-64.65452997071846,17.73836637906651
-63.33697705343144,19.68929799777362
-63.03022809394925,19.93480680983909
-60.409558020195405,22.24070350622974
-60.249172002122606,21.481886091791445
-59.11433704503898,24.284282543156
-58.38255588580607,23.633251835362877
-55.13095445209284,28.152432482334465
-55.12396666443105,27.26635331244607
-53.289901484688585,29.331013759687675
-52.34814390710622,31.170904935406035
-47.41952626882372,36.70112585757312
-50.5797961724292,32.932067479110614
-44.344811100418866,38.20448833245748
-42.3435210953251,40.81549811962552
-47.57821706095699,36.022407549362086
-41.830013993564535,42.24378776318438
-42.5571183617201,40.735686629512564
-38.95219745868158,43.73983992329913
-41.20484592062752,41.08638506106284
-44.48475859854203,39.56402157167023
-43.7428588054276,39.573995081217895
-47.147934994327684,36.32631231781779
-49.596004003031794,33.5029660795948
-51.774029481643694,30.493515518900438
-50.322744501806326,32.4214103436318
-56.96761838962367,26.96723570516946
-54.00625886517423,28.18381216777661
-56.97118553507501,24.78670509424722
-58.312167633052084,23.915214968599344
-63.77708310050383,18.02869481991442
-59.27244414297368,23.561604795689792
-61.303921318647284,19.801369245439314
-60.054250246696014,22.6033303553111
-61.94509483975047,20.153887818606645
-64.13807708600152,18.326387273577613
-66.36090201168928,17.27907836437154
-68.34256572661714,14.84323344674111
-65.93391245691804,17.11573571126899
-64.69939699675322,16.199465734135355
-66.18792975983072,15.086790826437923
-69.84324757724177,11.727828283812926
-72.97467399895677,8.775056496950008
-71.56378504585533,10.39985576836065
-68.97845266922889,12.794200726204652
-71.8469524617009,9.109180533961275
-72.24762280595169,9.828685973916807
-71.31280718176278,9.116410560262521
-72.54231565589461,9.911597302376391
-74.60249157612031,6.6554882222563
-77.01146882378075,4.9475802015180514
-71.9760129371431,9.701668420886582
-80.38306902311211,1.8330321028114578
-78.09292493109778,3.4458409360001974
-74.1622889206752,8.16818419379503
-75.31165008136581,5.044601786852459
-78.81045907550609,1.0518910179352858
-76.90034717667156,3.802911594209992
-76.47783971576438,4.695126952847016
-78.70182193640001,0.8721686615723816
-78.79544482049461,3.938995546547395
-79.434818994175,0.6591495849096264
-76.45062651547468,3.0448963388042904
-79.3035212087835,2.0113662350628516
-77.92269535829232,2.422443592421046
-79.12856790235733,0.38752912915554427
-82.35656721188997,-2.553930234120801
-83.41433206207915,-4.7473890049052665
-81.86332094346963,-2.2549451686800754
-80.7766648547877,-1.82365008456976
-79.12919537438196,-1.594766548161139
-83.1896373521295,-3.3369059373469936
-82.5326512009689,-3.7689429673292625
-82.06302543971755,-1.679017716314319
-79.23880732764019,-1.2133642540048393
-84.0134764397285,-7.59951687302009
-79.4376176941717,-2.486374040434574
-81.6564722402587,-3.7899954767573005
-84.16955020544702,-8.616001038773268
-80.25697157640344,-4.977080577757685
-83.26481036051757,-8.377581411226176
-83.12429747763876,-11.271188929475136
-83.6284271365338,-7.958424588614795
-84.0150621941144,-8.630811411577765
-81.91982765597932,-9.577441651616699
-85.87476749274643,-12.740876938580604
-86.41185532662828,-11.093918751672117
-85.99484790709327,-16.627101049350934
-84.98196083642884,-13.5578602780072
-88.31941710214329,-19.98248462109241
-74.32108538644306,7.698863601895888
-71.0953039880999,9.356776618718039
-70.99646897950666,10.670714793531001
-69.5529256479109,12.608374923788494
-71.47086847765215,11.132920080309507
-70.75283331498734,12.502149060968401
-69.51454322152065,13.19683046293668
-66.68666479756864,16.313513053452485
-68.3776735685243,13.431788104384648
-64.29440249304365,18.048047476703594
-62.09133499992029,21.629039947712457
-62.221532165746865,20.946451502050515
-63.384919159653904,18.548957937576624
-62.16137180907319,20.60819128981493
-60.93680996659411,22.139893836263834
-59.48951548593244,22.502126744440357
-60.1171995106139,22.485220117480583
-57.59686654261148,25.653832259290542
-56.685069634719056,26.134753419828705
-54.77358896092095,27.699580532878777
-50.52201739601996,32.376216361964715
-51.975264472339546,30.43236325432948
-50.92650299895479,32.33986881480389
-48.62019559253635,34.295756191748566
-44.92647710879923,37.56306677844317
-44.216424483989,38.695181115270884
-42.89841657974917,40.8103177598703
-42.102412831054636,40.59777430447254
-43.03271919926205,39.11696182286442
-40.220302982115825,43.55114738883688
-47.178460786918976,35.49030221778365
-41.487926528062445,40.43818734873666
-46.18205224360348,35.369239777232394
-46.35169808529052,35.59911593695362
-49.34329913882301,32.58458919736481
-50.040999389211265,33.57053460035679
-53.310459620745306,28.479906484660976
-54.98839508604692,27.08667956774674
-54.74490106304658,28.113595465097397
-59.053207021666836,24.100256261914513
-59.635921117180416,23.33315401101713
-60.86632019790295,21.943683403294525
-60.576348377060754,21.688832514460486
-62.28455934941046,20.652039601936615
-62.78902320309794,19.81456394627275
-65.16886809595623,17.82169456782908
-67.32160081864482,14.275712666701185
-68.3051432494414,15.436155007073133
-68.84488546576578,13.533165532568576
-65.23915345718146,17.994275563542296
-65.08418518220522,17.033925031831867
-68.27180099773697,13.386953538492905
-67.03230964851339,14.514383746531689
-68.60894912348688,14.505977821963171
-71.4537973541522,9.013424056841936
-70.74162838592557,12.582489237414741
-73.39035915896474,7.709796380628786
-72.7372182651925,9.487292212544435
-74.22944725148119,6.685314441015931
-72.42571799858455,10.223527111188632
-74.34011415563724,9.173522509550923
-72.69253663230253,8.67695591644307
-71.47773757425934,11.041155744178193
-72.38622638339451,10.471685186746967
-72.64290143097985,7.87740936769098
-71.03571515647808,9.377435180883067
-77.55674254589727,4.198023367815729
-79.40014733092868,2.3665675232595134
-74.90637951707116,7.3032200786553325
-78.96061661127301,1.946980433488167
-76.64335301417835,2.545553169027834
-78.55398400433096,2.7513691603315737
-78.54438638107655,-0.2813993326606561
-79.54601103969316,-0.3111262743186256
-80.02446713545034,-1.4707593851832146
-77.97261060433,2.2546659164500222
-83.4015369417625,-3.117198425702681
-84.28289901069968,-4.8510924113774365
-80.5930990533112,-1.4440998740064528
-82.256393013303,-0.7598859235907931
-78.56756585831964,1.5506132589161141
-78.87161744963205,-1.144790707450059
-83.39600382089476,-3.4673432903553176
-82.5568336703209,-7.318432679109517
-85.15878105990474,-7.781926448470754
-83.92506606054681,-10.098612236532556
-83.34718128294303,-7.700831391097413
-78.77723876383631,-1.2744043707296662
-82.32430489168854,-9.105078759236441
-84.49961655336043,-10.223095716274564
-83.5699746578007,-8.654486252700902
-82.33284294407805,-6.9835692749211296
-82.71481394852152,-10.60429787609555
-84.38934734433086,-11.975202773459358
-85.04371563238203,-9.088025521988657
-84.22700857290468,-12.833415120434282
-87.36519689227696,-6.17673399027044
-87.74767034269036,-12.45581324874024
-83.65320143411039,-11.644008549780239
-85.32751071769418,-13.597953238339093
-83.91326341021194,-17.635477426869702
-71.52227722056656,8.883333292939625
-68.3445024506188,14.424956185574926
-70.87536108437905,11.03335412659762
-73.50506302828633,8.636775705436268
-67.92547554462044,13.474765892542306
-71.61638065509794,10.708798523838398
-66.9573421114991,15.271809361209526
-65.52369805365649,16.53745173546156
-66.40371917967079,15.357654925147234
-64.16781124374485,18.12340430403306
-64.20495630579309,19.447792434765994
-62.73891852089628,20.070842202975232
-65.00712829040171,17.70284999851958
-63.71905135834653,17.590220052515868
-59.586281255177425,23.00361518241804
-60.136989189817456,23.046670407084324
-55.938668478897924,27.408108234828145
-56.7053869445197,27.09177552783401
-54.84904267851154,27.15240859551871
-52.85014381268137,30.322488324379066
-53.67738012054464,28.89166562105605
-53.87280806967746,29.147369428044634
-51.727777395140805,30.611589895701456
-46.456833579342245,36.409027974751304
-46.13897562807749,38.45301691656303
-41.55452087197175,41.86057034528025
-42.795671975116676,41.547559981326245
-43.97150930662002,40.19174053926592
-39.95592106056513,42.87440038182062
-42.042563777859584,41.675671061412714
-44.32793148599619,39.47794587031373
-43.71834713738218,40.47518673662661
-46.239109948130974,37.668386796645656
-50.120762732205336,33.14556435033279
-50.41063486631883,32.91900398893046
-49.46504731981936,33.265388581204064
-52.73123701953051,30.363871938987042
-50.48103137412147,32.99492802772828
-58.42769436779018,23.59629527148526
-56.025658184127494,27.28210768094536
-54.2422651942001,28.05475768184245
-57.92386811269546,25.206298970696025
-60.54786298560283,21.10530115846458
-61.51882051478577,22.024643612270882
-59.97154159013728,21.803578181242674
-68.2838978859916,15.091114798803698
-61.394315690378406,21.607180753450777
-70.0056125817328,12.821765764581466
-65.14037828449032,17.176801792732796
-64.84613373551873,17.830094701972303
-66.81382659534826,15.698592735336911
-67.52710831976985,13.230651409339739
-73.71155189405704,7.743097775878976
-70.3932946686097,11.11727832927437
-71.61081196246735,11.2191021214829
-69.43585629161169,12.69769942021915
-68.9167750999726,12.81816746344905
-69.11601586149197,11.602792498396912
-70.86868518234866,10.597520855954192
-73.1175075365574,8.75554255488235
-75.44790436480459,6.825536607765085
-73.68376136120631,5.1303339062821784
-75.06381235728213,6.821681432325234
-71.41801402991553,9.825345129745763
-73.88602528020728,8.158339888914124
-71.55721411428625,9.003646074118954
-74.39321908394392,7.05274221802801
-75.6326675057221,4.335452448254399
-75.35006098418913,6.744976596496266
-76.27885968138868,3.7354903092377807
-79.45920089993994,3.118998755599025
-76.74556333462922,4.729203710647318
-78.12430469942944,1.4795058668013508
-80.24040430255312,-1.1608765542482156
-80.24006918990932,-2.4981621437445476
-78.54423835340296,-0.5612374688954024
-82.53244755004503,-5.310414310142222
-79.56851198321313,-0.5007043284314068
-79.22039841298096,-1.4460060366553595
-84.15583826195477,-6.635675500776578
-81.54606546977676,-5.180319162260428
-78.91134002560698,-1.874984965868129
-81.14713369141336,-1.5551892293154443
-81.14302413367027,-5.440971486267506
-82.56091039803854,-5.288003979166534
-79.59988874596797,-1.4275974834323586
-83.21039341252519,-5.713283941576117
-81.55530351747032,-5.600340585409861
-80.07191725857659,-3.580834626397527
-81.88897687909804,-6.191955591658434
-83.15646623196311,-6.8799016294871915
-85.52936446257227,-11.540780568802585
-82.74485990176913,-9.169797044614775
-84.43018787643632,-8.26088978339299
-84.96605373051115,-10.756769791099185
-88.49248520219314,-6.268433008234857
-86.14339786834033,-15.288186789209954
-89.61346679793424,-8.047880305082874
-87.84184811652793,-12.41574971377049
-85.81651882981278,-15.57231533538285
-87.13532542419755,-12.960364642734412
-70.69389269087438,11.657227268330708
-71.57316102251973,12.18332702652205
-67.68123643642083,14.559830956287772
-68.05542708548379,14.389247026739147
-70.21853702514042,10.799496392095516
-67.31185163861987,13.317031355521639
-68.76864743594308,13.762515980622707
-66.45222509463834,16.96229432027301
-67.41508888847756,15.01372074480506
-66.45819395429513,15.442843356095679
-65.8574211149234,16.96725582795082
-62.110764978378796,20.88386932612267
-65.1397703026794,18.051376955847005
-62.79352588119683,20.19201653205282
-60.017334951492586,21.226092583887173
-63.57451294072358,20.033532511334716
-58.10842941534602,25.6924608912553
-56.940057498153124,25.25751226444447
-58.07506716283541,26.19509521950054
-56.50958704554495,26.498058799375436
-53.01737388736957,29.732472425052002
-49.29624843780306,33.57692972639947
-47.609473687123995,35.001009464974885
-47.32186088134864,35.18794379401526
-45.3865309823651,38.27728963088265
-47.24525915795695,36.343036173442314
-40.26059416520678,43.66855205954125
-42.66461859824945,40.41641555744577
-37.67131593777978,45.88019720066698
-42.868268275023226,40.05690030477613
-45.024342913445054,38.16038649946393
-43.36017177655191,39.17962466650017
-43.31137874778172,41.288543506256644
-48.12851476889031,34.52661274022344
-49.49111885859254,34.630309879710246
-49.80885191589893,32.78056221874092
-52.311923957231286,31.54269370408472
-53.574833000621325,28.44559852789096
-52.27373251499198,31.339932233648927
-58.43235194625636,24.40596218787617
-59.38605834895057,23.89065292041005
-59.15375771138956,24.38203630441947
-60.680598974724745,23.516404589962654
-63.934965825785326,18.682441261235454
-64.65931661109904,18.275911306229045
-64.79658083730347,18.050384020563243
-63.95845509728345,20.004102359656418
-66.34759245059236,17.07347865588805
-68.73515285060714,14.253900519551035
-65.89206502448985,16.504690660313813
-67.19940932166651,15.699848500823562
-69.31772527005937,13.046684518267949
-70.37285559677117,11.631643570629283
-68.26462113357843,13.677360091656434
-73.96090534732325,6.555089307939409
-72.74009305113793,10.759909063977283
-67.3085906661271,14.386227473775755
-74.96599277393693,6.987094711446358
-74.1636752473772,9.069429281276264
-70.20592101343455,10.043428116909016
-75.0206827388244,5.2843652178657425
-76.40520787187404,5.914407533735533
-74.98631859727337,6.7790827328381
-74.08761638108957,8.694790771184728
-76.85003402534718,6.755960528494942
-79.39684000570149,3.1203374452510086
-72.7317076582338,10.578519211534505
-78.89573692344622,2.7173790939133418
-76.93596857539019,3.5735704130700183
-74.81385976803581,5.705203293300483
-78.3419528295511,2.1885079204237305
-82.1781776355256,-2.705129494988535
-79.63182176261367,0.34533784993790684
-78.40447774731601,1.0756272064385684
-75.71779182713612,5.575520715998331
-78.66690561743431,1.7083289586140873
-76.3719141698477,2.830328101230969
-79.74741586123358,-0.42301340176073254
-76.08332583368357,1.9707994913135414
-78.9880316990153,-0.832413017949149
-82.37105261818955,-4.232584467249377
-78.46580424342848,0.25625217374975773
-78.83977597155435,-1.0688792815895287
-83.87284384953138,-4.795745149457289
-81.22149551796973,-1.4500758599554895
-83.06649059725363,-4.002301218794692
-84.2600908535489,-9.762362582604474
-78.8597921723251,-2.937088960033676
-82.00846652474073,-6.615810144583617
-83.99296744208233,-10.916418567425339
-82.80940889234687,-5.188989005935488
-88.67813195574614,-12.914295966343644
-82.31707389188225,-7.644162834836826
-82.51511868657008,-8.06939328584553
-85.16363220732904,-10.045017000299472
-82.2008170021542,-13.107291414551161
-84.40830948705161,-12.922384615858423
-83.04241672903323,-10.167172490763543
-82.28913145101477,-14.70567926104325
-86.34976462551312,-18.94164607139213
-86.74892987815595,-16.04451925569206
-72.38697286018953,9.576783279840908
-70.54612985489955,12.863969295329497
-71.62187181740107,11.447571606462038
-65.59357621638807,17.401671449735993
-70.95862992249518,11.590500317933996
-68.63358482954638,15.496255470963028
-69.31048490087049,13.75006961654804
-64.95940856374185,18.789342297116754
-64.78174847200108,18.58349399777157
-66.06358007423172,18.203277978905973
-67.4845004965073,15.280116612961507
-67.42365042679576,15.576674138385762
-64.03507429136937,19.61326811045778
-62.46738623428524,21.670149994656477
-59.58641970624139,24.306828978175268
-56.080901272340014,26.570744603977012
-57.83451071662658,25.94749174415214
-58.25128804092597,24.999442562984378
-56.29505728349386,28.753393192861893
-55.96900582293566,28.587297841263485
-52.69298093343589,31.54985839593484
-51.76645139237293,32.63651023380453
-48.601252134934214,35.54557788284977
-45.27963128007872,39.67675478192142
-43.71326782896911,39.799716517291564
-42.99433955358322,42.31608811332855
-41.235010467181596,43.01672114345688
-42.947787724411384,41.62054372358777
-42.964976270315915,42.90292219163724
-40.950614146512336,43.50115687164457
-41.77411342628261,42.41494623774334
-43.242624267154596,42.00379712192061
-49.23421826330177,35.53659869963529
-47.79523198492072,38.48382677385501
-50.418724140097055,33.44721420386146
-53.35441256758139,32.688441931499796
-55.724767781443546,28.58177159204295
-54.354259933620355,31.36461254239378
-55.41550413626311,29.62332844265298
-59.515603174938775,27.467408385729488
-57.48074013115752,27.422590638895944
-59.245740919083445,25.78333660282857
-60.31793159568289,25.304657822694008
-60.49494273561798,24.868803589348587
-59.135917601570895,27.87971617190149
-65.74181847015922,19.55641294339663
-61.987728811837684,23.28991188154061
-64.4379809463148,21.857348925797716
-69.34278824886854,15.85107589591033
-69.1636842301636,17.30181759164934
-67.87074790335633,18.049505039482796
-69.83048618822816,16.348192600682832
-69.83848830936725,15.550411300600796
-70.11699379493922,15.217507490332983
-66.10182997323673,18.531068616455283
-69.79307284933496,16.36481216705334
-67.87795030104903,19.518117367369406
-73.40762604394894,13.109697986217546
-72.30030306606498,14.13443580077068
-70.66886952361337,16.43920448027965
-76.53824902084158,9.53449812060931
-70.51543093615075,17.16943292288246
-74.30067701170799,13.09978902939472
-69.36267188296422,17.562743937580933
-74.17061014456293,13.187484674446283
-78.18966458325318,9.110323867104933
-79.61578833607608,9.07108138742847
-79.70793938950665,7.398329947399418
-76.413848508421,10.67908066799996
-73.7924137857226,13.54460101374552
-74.04421812243714,13.999836687016174
-77.04858436770348,7.49707200235733
-80.8684402311569,5.791883039637923
-77.58317440871758,8.846611884702831
-78.95421207288999,6.885110860272179
-83.17359053766094,4.031392903936184
-78.03696791675998,9.19532675475432
-78.03306068022627,9.920514314929303
-77.7832042481675,9.572624869745116
